"File.Name","Sample.Class","Injection.ID","Sample.ID","Sample.Group","Injection.Replicate","Technical.Replicate","Metabolite","Label_enrichment","Experiment","Assay.Date","Curve.Concentrations","Group.Index","Sample.Index","Run.Index","Extraction.Method","Sample.Type","Condition","Concentration","Issup","Treatment","Cell.Line","alpha","beta","conc_foc","Curve_adj","included","MFC_c","Signal","Signal_MFC","Signal_MFC_QC","Conc_raw"
"20250306_PA_Flux_Amaia_115","Sample","DU145_Veh_2_1_1","DU145_Veh_2_1","DU145",1,1,"Spermidine",3,"Use case",20250306,,1,3,6,,,,0,,"Veh","DU145",4.4416761520336,0.925495110669084,,,,1,2300.742,2299.3086648988,2263.55988495316,0.0669296704967739
"20250306_PA_Flux_Amaia_116","Sample","DU145_Veh_2_2_1","DU145_Veh_2_2","DU145",1,2,"Spermidine",3,"Use case",20250306,,1,4,6,,,,0,,"Veh","DU145",4.4416761520336,0.925495110669084,,,,1,2329.116,2327.6907629352,2319.87133972957,0.0687305336232223
"20250306_PA_Flux_Amaia_117","Sample","DU145_SAM486A_2_1_2","DU145_SAM486A_2_1","DU145",2,1,"Spermidine",3,"Use case",20250306,,2,3,6,,,,500,,"SAM486A","DU145",4.4416761520336,0.925495110669084,,,,1,135.093,134.1606663404,120.748936962002,0.00281992386096649
"20250306_PA_Flux_Amaia_118","Sample","DU145_SAM486A_2_2_1","DU145_SAM486A_2_2","DU145",1,2,"Spermidine",3,"Use case",20250306,,2,4,6,,,,500,,"SAM486A","DU145",4.4416761520336,0.925495110669084,,,,1,100.893,100.0363377208,100.360626974321,0.00230914633726125
"20250306_PA_Flux_Amaia_119","Sample","DU145_Veh_3_1_2","DU145_Veh_3_1","DU145",2,1,"Spermidine",3,"Use case",20250306,,1,5,6,,,,0,,"Veh","DU145",4.4416761520336,0.925495110669084,,,,1,3389.103,3387.3271880126,3053.10015413028,0.092475993235753
"20250306_PA_Flux_Amaia_120","Sample","DU145_Veh_3_2_2","DU145_Veh_3_2","DU145",2,2,"Spermidine",3,"Use case",20250306,,1,6,6,,,,0,,"Veh","DU145",4.4416761520336,0.925495110669084,,,,1,3436.202,3434.4931086744,3105.17965729454,0.0941815932769562
"20250306_PA_Flux_Amaia_121","Sample","DU145_SAM486A_3_1_1","DU145_SAM486A_3_1","DU145",1,1,"Spermidine",3,"Use case",20250306,,2,5,6,,,,500,,"SAM486A","DU145",4.4416761520336,0.925495110669084,,,,1,189.653,188.4662105078,178.845066367846,0.00431086364456198
"20250306_PA_Flux_Amaia_122","Sample","DU145_SAM486A_3_2_2","DU145_SAM486A_3_2","DU145",2,2,"Spermidine",3,"Use case",20250306,,2,6,6,,,,500,,"SAM486A","DU145",4.4416761520336,0.925495110669084,,,,1,190.49,189.3217773082,170.471476645698,0.00409319614148433
"20250306_PA_Flux_Amaia_123","Sample","22Rv1_Veh_2_1_2","22Rv1_Veh_2_1","22Rv1",2,1,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","22Rv1",4.4416761520336,0.925495110669084,,,,1,3124.835,3122.9629813148,2813.36891445095,0.0846555887057911
"20250306_PA_Flux_Amaia_124","Sample","22Rv1_Veh_2_2_1","22Rv1_Veh_2_2","22Rv1",1,2,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","22Rv1",4.4416761520336,0.925495110669084,,,,1,3157.798,3156.042039482,3166.95540918145,0.0962077299965819
"20250306_PA_Flux_Amaia_125","Sample","22Rv1_SAM486A_2_1_1","22Rv1_SAM486A_2_1","22Rv1",1,1,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","22Rv1",4.4416761520336,0.925495110669084,,,,1,1616.293,1615.1035182244,1621.16141348301,0.0466640918618487
"20250306_PA_Flux_Amaia_126","Sample","22Rv1_SAM486A_2_2_1","22Rv1_SAM486A_2_2","22Rv1",1,2,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","22Rv1",4.4416761520336,0.925495110669084,,,,1,1745.486,1744.1160965452,1745.90213897276,0.0505554677853779
"20250306_PA_Flux_Amaia_127","Sample","DU145_Veh_1_1_2","DU145_Veh_1_1","DU145",2,1,"Spermidine",3,"Use case",20250306,,1,1,6,,,,0,,"Veh","DU145",4.4416761520336,0.925495110669084,,,,1,2502.199,2500.509685214,2507.19643051045,0.07474619481864
"20250306_PA_Flux_Amaia_128","Sample","DU145_Veh_1_2_2","DU145_Veh_1_2","DU145",2,2,"Spermidine",3,"Use case",20250306,,1,2,6,,,,0,,"Veh","DU145",4.4416761520336,0.925495110669084,,,,1,2834.926,2833.0310186642,2559.64093591512,0.0764369852416287
"20250306_PA_Flux_Amaia_129","Sample","DU145_SAM486A_1_1_2","DU145_SAM486A_1_1","DU145",2,1,"Spermidine",3,"Use case",20250306,,2,1,6,,,,500,,"SAM486A","DU145",4.4416761520336,0.925495110669084,,,,1,129.982,128.8289247868,123.11017003203,0.00287955299057124
"20250306_PA_Flux_Amaia_130","Sample","DU145_SAM486A_1_2_2","DU145_SAM486A_1_2","DU145",2,2,"Spermidine",3,"Use case",20250306,,2,2,6,,,,500,,"SAM486A","DU145",4.4416761520336,0.925495110669084,,,,1,119.583,118.547762104,111.870545408629,0.00259656824977962
"20250306_PA_Flux_Amaia_131","Sample","22Rv1_Veh_1_1_1","22Rv1_Veh_1_1","22Rv1",1,1,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","22Rv1",4.4416761520336,0.925495110669084,,,,1,3366.12,3364.1055343858,3179.0342527141,0.0966042689314967
"20250306_PA_Flux_Amaia_132","Sample","22Rv1_Veh_1_2_1","22Rv1_Veh_1_2","22Rv1",1,2,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","22Rv1",4.4416761520336,0.925495110669084,,,,1,3594.081,3592.0512603626,3489.0953703455,0.106823716058627
"20250306_PA_Flux_Amaia_133","Sample","22Rv1_SAM486A_1_1_2","22Rv1_SAM486A_1_1","22Rv1",2,1,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","22Rv1",4.4416761520336,0.925495110669084,,,,1,2025.078,2023.5124018244,1874.27946202436,0.0545837325081987
"20250306_PA_Flux_Amaia_134","Sample","22Rv1_SAM486A_1_2_1","22Rv1_SAM486A_1_2","22Rv1",1,2,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","22Rv1",4.4416761520336,0.925495110669084,,,,1,1935.337,1933.861541089,1845.43763356473,0.0536767327288319
"20250306_PA_Flux_Amaia_135","Sample","DU145_Veh_4_1_2","DU145_Veh_4_1","DU145",2,1,"Spermidine",3,"Use case",20250306,,1,7,6,,,,0,,"Veh","DU145",4.4416761520336,0.925495110669084,,,,1,3366.917,3365.3643495374,3026.58096611428,0.09160838877726
"20250306_PA_Flux_Amaia_136","Sample","DU145_Veh_4_2_1","DU145_Veh_4_2","DU145",1,2,"Spermidine",3,"Use case",20250306,,1,8,6,,,,0,,"Veh","DU145",4.4416761520336,0.925495110669084,,,,1,2940.281,2938.8248170136,2943.22902160826,0.088885444582802
"20250306_PA_Flux_Amaia_137","Sample","DU145_SAM486A_4_1_2","DU145_SAM486A_4_1","DU145",2,1,"Spermidine",3,"Use case",20250306,,2,7,6,,,,500,,"SAM486A","DU145",4.4416761520336,0.925495110669084,,,,1,183.265,182.1940668744,166.283512109645,0.00398465190753531
"20250306_PA_Flux_Amaia_138","Sample","DU145_SAM486A_4_2_2","DU145_SAM486A_4_2","DU145",2,2,"Spermidine",3,"Use case",20250306,,2,8,6,,,,500,,"SAM486A","DU145",4.4416761520336,0.925495110669084,,,,1,150.659,149.676007355,149.058509442342,0.00354058238294622
"20250306_PA_Flux_Amaia_139","Sample","WPMY_Veh_3_1_2","WPMY_Veh_3_1","WPMY",2,1,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","WPMY",4.4416761520336,0.925495110669084,,,,1,4641.127,4637.7093359588,4259.92064713237,0.132536355884646
"20250306_PA_Flux_Amaia_140","Sample","WPMY_Veh_3_2_1","WPMY_Veh_3_2","WPMY",1,2,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","WPMY",4.4416761520336,0.925495110669084,,,,1,4732.48,4729.151872112,4697.87746197708,0.147318260165471
"20250306_PA_Flux_Amaia_141","Sample","WPMY_SAM486A_3_1_1","WPMY_SAM486A_3_1","WPMY",1,1,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","WPMY",4.4416761520336,0.925495110669084,,,,1,364.115,362.4683902946,363.855074351158,0.00928639057286204
"20250306_PA_Flux_Amaia_142","Sample","WPMY_SAM486A_3_2_1","WPMY_SAM486A_3_2","WPMY",1,2,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","WPMY",4.4416761520336,0.925495110669084,,,,1,411.588,409.9088915636,411.478071629802,0.0106063394296626
"20250306_PA_Flux_Amaia_143","Sample","WPMY_Veh_4_1_2","WPMY_Veh_4_1","WPMY",2,1,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","WPMY",4.4416761520336,0.925495110669084,,,,1,4245.636,4242.8240348564,3901.65136722082,0.120534272680093
"20250306_PA_Flux_Amaia_144","Sample","WPMY_Veh_4_2_1","WPMY_Veh_4_2","WPMY",1,2,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","WPMY",4.4416761520336,0.925495110669084,,,,1,4563.598,4560.8765079468,4560.67756652434,0.142675042078588
"20250306_PA_Flux_Amaia_145","Sample","WPMY_SAM486A_4_1_2","WPMY_SAM486A_4_1","WPMY",2,1,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","WPMY",4.4416761520336,0.925495110669084,,,,1,438.429,436.9997154712,411.815114937311,0.0106157268166095
"20250306_PA_Flux_Amaia_146","Sample","WPMY_SAM486A_4_2_2","WPMY_SAM486A_4_2","WPMY",2,2,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","WPMY",4.4416761520336,0.925495110669084,,,,1,335.127,333.7703372658,333.127160252652,0.0084419702372588
"20250306_PA_Flux_Amaia_147","Sample","WPMY_Veh_1_1_2","WPMY_Veh_1_1","WPMY",2,1,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","WPMY",4.4416761520336,0.925495110669084,,,,1,3890.497,3887.937154481,3730.88019444625,0.114844089835242
"20250306_PA_Flux_Amaia_148","Sample","WPMY_Veh_1_2_1","WPMY_Veh_1_2","WPMY",1,2,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","WPMY",4.4416761520336,0.925495110669084,,,,1,4566.857,4564.2687482858,4295.29832820109,0.133726045122725
"20250306_PA_Flux_Amaia_149","Sample","WPMY_SAM486A_1_1_2","WPMY_SAM486A_1_1","WPMY",2,1,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","WPMY",4.4416761520336,0.925495110669084,,,,1,501.501,499.909566276,454.520613048569,0.0118100213345235
"20250306_PA_Flux_Amaia_150","Sample","WPMY_SAM486A_1_2_2","WPMY_SAM486A_1_2","WPMY",2,2,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","WPMY",4.4416761520336,0.925495110669084,,,,1,384.789,383.20487347,348.103175650816,0.00885277030080495
"20250306_PA_Flux_Amaia_151","Sample","22Rv1_Veh_3_1_1","22Rv1_Veh_3_1","22Rv1",1,1,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","22Rv1",4.4416761520336,0.925495110669084,,,,1,3516.121,3514.6339871662,3527.38476212485,0.108090931138285
"20250306_PA_Flux_Amaia_152","Sample","22Rv1_Veh_3_2_1","22Rv1_Veh_3_2","22Rv1",1,2,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","22Rv1",4.4416761520336,0.925495110669084,,,,1,3371.268,3369.8583558966,3361.00867480896,0.102592792663199
"20250306_PA_Flux_Amaia_153","Sample","22Rv1_SAM486A_3_1_1","22Rv1_SAM486A_3_1","22Rv1",1,1,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","22Rv1",4.4416761520336,0.925495110669084,,,,1,1840.191,1839.0540271168,1797.72736360607,0.0521788816271179
"20250306_PA_Flux_Amaia_154","Sample","22Rv1_SAM486A_3_2_2","22Rv1_SAM486A_3_2","22Rv1",2,2,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","22Rv1",4.4416761520336,0.925495110669084,,,,1,1908.098,1906.8846218268,1755.58372848279,0.0508584502784631
"20250306_PA_Flux_Amaia_155","Sample","WPMY_Veh_2_1_2","WPMY_Veh_2_1","WPMY",2,1,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","WPMY",4.4416761520336,0.925495110669084,,,,1,3755.008,3752.5100326636,3615.81201263144,0.111021710318324
"20250306_PA_Flux_Amaia_156","Sample","WPMY_Veh_2_2_1","WPMY_Veh_2_2","WPMY",1,2,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","WPMY",4.4416761520336,0.925495110669084,,,,1,3740.911,3738.474135464,3658.93846138564,0.112453170691428
"20250306_PA_Flux_Amaia_157","Sample","WPMY_SAM486A_2_1_1","WPMY_SAM486A_2_1","WPMY",1,1,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","WPMY",4.4416761520336,0.925495110669084,,,,1,382.607,381.2832137492,380.80169042122,0.00975458844847583
"20250306_PA_Flux_Amaia_158","Sample","WPMY_SAM486A_2_2_2","WPMY_SAM486A_2_2","WPMY",2,2,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","WPMY",4.4416761520336,0.925495110669084,,,,1,336.207,334.7515605756,302.251058506256,0.00759977948142793
"20250306_PA_Flux_Amaia_159","Sample","22Rv1_Veh_4_1_2","22Rv1_Veh_4_1","22Rv1",2,1,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","22Rv1",4.4416761520336,0.925495110669084,,,,1,3971.733,3970.239804395,3592.11936692037,0.110235883743283
"20250306_PA_Flux_Amaia_160","Sample","22Rv1_Veh_4_2_2","22Rv1_Veh_4_2","22Rv1",2,2,"Spermidine",3,,20250306,,1,,6,,,,0,,"Veh","22Rv1",4.4416761520336,0.925495110669084,,,,1,4419.806,4418.1720705216,4036.4292363298,0.125039365116705
"20250306_PA_Flux_Amaia_161","Sample","22Rv1_SAM486A_4_1_2","22Rv1_SAM486A_4_1","22Rv1",2,1,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","22Rv1",4.4416761520336,0.925495110669084,,,,1,1660.192,1659.1398625512,1613.68024381679,0.0464314589565524
"20250306_PA_Flux_Amaia_162","Sample","22Rv1_SAM486A_4_2_2","22Rv1_SAM486A_4_2","22Rv1",2,2,"Spermidine",3,,20250306,,2,,6,,,,500,,"SAM486A","22Rv1",4.4416761520336,0.925495110669084,,,,1,1448.604,1447.5137545488,1310.62948655159,0.0370853483555403
"20250306_PA_Flux_Amaia_008","Curve","Curve01_1","Curve01","Curve",1,,"Spermine",0,,20250306,0,,,6,,,,,,,,5.31963214451111,1.06374472190087,,,,1,54.218,54.218,,
"20250306_PA_Flux_Amaia_009","Curve","Curve02_1","Curve02","Curve",1,,"Spermine",0,,20250306,0.0015625,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,210.632,"yes",1,264.85,264.85,,
"20250306_PA_Flux_Amaia_010","Curve","Curve03_1","Curve03","Curve",1,,"Spermine",0,,20250306,0.003125,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,491.075,"yes",1,545.293,545.293,,
"20250306_PA_Flux_Amaia_011","Curve","Curve04_1","Curve04","Curve",1,,"Spermine",0,,20250306,0.00625,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,1127.091,"no",1,1181.309,1181.309,,
"20250306_PA_Flux_Amaia_012","Curve","Curve05_1","Curve05","Curve",1,,"Spermine",0,,20250306,0.0125,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,2220.396,"yes",1,2274.614,2274.614,,
"20250306_PA_Flux_Amaia_013","Curve","Curve06_1","Curve06","Curve",1,,"Spermine",0,,20250306,0.025,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,4618.12,"yes",1,4672.338,4672.338,,
"20250306_PA_Flux_Amaia_014","Curve","Curve07_1","Curve07","Curve",1,,"Spermine",0,,20250306,0.05,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,9722.154,"yes",1,9776.372,9776.372,,
"20250306_PA_Flux_Amaia_015","Curve","Curve08_1","Curve08","Curve",1,,"Spermine",0,,20250306,0.1,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,20597.489,"yes",1,20651.707,20651.707,,
"20250306_PA_Flux_Amaia_016","Curve","Curve09_1","Curve09","Curve",1,,"Spermine",0,,20250306,0.25,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,47582.399,"yes",1,47636.617,47636.617,,
"20250306_PA_Flux_Amaia_017","Curve","Curve10_1","Curve10","Curve",1,,"Spermine",0,,20250306,0.5,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,82995.493,"no",1,83049.711,83049.711,,
"20250306_PA_Flux_Amaia_018","Curve","Curve11_1","Curve11","Curve",1,,"Spermine",0,,20250306,1,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,132669.923,"no",1,132724.141,132724.141,,
"20250306_PA_Flux_Amaia_019","Curve","Curve12_1","Curve12","Curve",1,,"Spermine",0,,20250306,2.5,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,258510.97,"no",1,258565.188,258565.188,,
"20250306_PA_Flux_Amaia_020","Curve","Curve13_1","Curve13","Curve",1,,"Spermine",0,,20250306,5,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,0.0125,438382.313,"no",1,438436.531,438436.531,,
"20250306_PA_Flux_Amaia_021","Curve","Curve14_1","Curve14","Curve",1,,"Spermine",0,,20250306,10,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,672112.22,"no",1,672166.438,672166.438,,
"20250306_PA_Flux_Amaia_029","QC","QC01","QC01","QC",1,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,20361.43,20361.43,20510.940771293,0.112911060202657
"20250306_PA_Flux_Amaia_030","Sample","Spike01","Spike","Spike",1,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,328164.781,328164.781,331821.174980196,1.54600453930444
"20250306_PA_Flux_Amaia_031","QC","QC02","QC02","QC",2,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,19108.674,19108.674,19973.3630090617,0.110126870032474
"20250306_PA_Flux_Amaia_032","Sample","Spike02","Spike","Spike",2,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,330979.625,330979.625,346750.364603267,1.61130687918887
"20250306_PA_Flux_Amaia_033","QC","QC03","QC03","QC",3,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,19390.613,19390.613,20680.6240980675,0.113788960723611
"20250306_PA_Flux_Amaia_034","Sample","Spike03","Spike","Spike",3,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,352197.281,352197.281,376002.708340691,1.73877949177407
"20250306_PA_Flux_Amaia_035","QC","QC04","QC04","QC",4,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,18706.607,18706.607,20070.7618636365,0.110631641946009
"20250306_PA_Flux_Amaia_036","Sample","Spike04","Spike","Spike",4,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,343463.688,343463.688,368496.026637671,1.70612629695988
"20250306_PA_Flux_Amaia_037","QC","QC05","QC05","QC",5,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,19342.01,19342.01,20653.1020922424,0.113646597937304
"20250306_PA_Flux_Amaia_038","Sample","Spike05","Spike","Spike",5,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,336100,336100,358606.217588032,1.66304574048397
"20250306_PA_Flux_Amaia_039","QC","QC06","QC06","QC",6,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,19375.65,19375.65,20445.8202413398,0.112574026935126
"20250306_PA_Flux_Amaia_040","Sample","Spike06","Spike","Spike",6,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,347546.969,347546.969,366309.454326282,1.69660749782551
"20250306_PA_Flux_Amaia_041","QC","QC07","QC07","QC",7,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,19666.262,19666.262,20442.4350600102,0.112556505069847
"20250306_PA_Flux_Amaia_042","Sample","Spike07","Spike","Spike",7,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,377748.125,377748.125,392152.781997202,1.80889912910213
"20250306_PA_Flux_Amaia_043","QC","QC08","QC08","QC",8,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,19417.727,19417.727,19890.7990634543,0.109698864890112
"20250306_PA_Flux_Amaia_044","Sample","Spike08","Spike","Spike",8,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,372640.375,372640.375,381302.449231614,1.76180918816844
"20250306_PA_Flux_Amaia_045","QC","QC09","QC09","QC",9,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,20071.117,20071.117,20339.7435132099,0.112024885782188
"20250306_PA_Flux_Amaia_046","Sample","Spike09","Spike","Spike",9,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,366021,366021,370690.114171003,1.71567441052922
"20250306_PA_Flux_Amaia_047","QC","QC10","QC10","QC",10,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,20687.459,20687.459,20889.2543381845,0.114867772063322
"20250306_PA_Flux_Amaia_048","Sample","Spike10","Spike","Spike",10,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,382269.406,382269.406,386048.52625487,1.78241669015481
"20250306_PA_Flux_Amaia_049","QC","QC11","QC11","QC",11,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,19820.488,19820.488,20079.3215758529,0.110675995834124
"20250306_PA_Flux_Amaia_050","Sample","Spike11","Spike","Spike",11,,"Spermine",0,,20250306,,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,,,,1,380308.031,380308.031,385579.446157187,1.78038061995418
"20250306_PA_Flux_Amaia_051","Curve","Curve01_2","Curve01","Curve",2,,"Spermine",0,,20250306,0,,,6,,,,,,,,5.31963214451111,1.06374472190087,,,,1,134.035,134.035,,
"20250306_PA_Flux_Amaia_052","Curve","Curve02_2","Curve02","Curve",2,,"Spermine",0,,20250306,0.0015625,,,6,,,,,,,,5.31963214451111,1.06374472190087,,,,1,313.714,313.714,,
"20250306_PA_Flux_Amaia_053","Curve","Curve03_2","Curve03","Curve",2,,"Spermine",0,,20250306,0.003125,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,427.792,"yes",1,561.827,561.827,,
"20250306_PA_Flux_Amaia_054","Curve","Curve04_2","Curve04","Curve",2,,"Spermine",0,,20250306,0.00625,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,1007.039,"yes",1,1141.074,1141.074,,
"20250306_PA_Flux_Amaia_055","Curve","Curve05_2","Curve05","Curve",2,,"Spermine",0,,20250306,0.0125,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,2223.008,"yes",1,2357.043,2357.043,,
"20250306_PA_Flux_Amaia_056","Curve","Curve06_2","Curve06","Curve",2,,"Spermine",0,,20250306,0.025,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,4676.521,"yes",1,4810.556,4810.556,,
"20250306_PA_Flux_Amaia_057","Curve","Curve07_2","Curve07","Curve",2,,"Spermine",0,,20250306,0.05,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,10164.146,"no",1,10298.181,10298.181,,
"20250306_PA_Flux_Amaia_058","Curve","Curve08_2","Curve08","Curve",2,,"Spermine",0,,20250306,0.1,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,21193.215,"no",1,21327.25,21327.25,,
"20250306_PA_Flux_Amaia_059","Curve","Curve09_2","Curve09","Curve",2,,"Spermine",0,,20250306,0.25,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,49581.52,"yes",1,49715.555,49715.555,,
"20250306_PA_Flux_Amaia_060","Curve","Curve10_2","Curve10","Curve",2,,"Spermine",0,,20250306,0.5,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,85154.098,"yes",1,85288.133,85288.133,,
"20250306_PA_Flux_Amaia_061","Curve","Curve11_2","Curve11","Curve",2,,"Spermine",0,,20250306,1,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,134630.574,"no",1,134764.609,134764.609,,
"20250306_PA_Flux_Amaia_062","Curve","Curve12_2","Curve12","Curve",2,,"Spermine",0,,20250306,2.5,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,300582.121,"no",1,300716.156,300716.156,,
"20250306_PA_Flux_Amaia_063","Curve","Curve13_2","Curve13","Curve",2,,"Spermine",0,,20250306,5,,,6,,,,,"x",,,5.31963214451111,1.06374472190087,0.0125,478302.153,"no",1,478436.188,478436.188,,
"20250306_PA_Flux_Amaia_064","Curve","Curve14_2","Curve14","Curve",2,,"Spermine",0,,20250306,10,,,6,,,,,,,,5.31963214451111,1.06374472190087,0.0125,691537.84,"no",1,691671.875,691671.875,,
"20250306_PA_Flux_Amaia_067","Sample","DU145_Veh_2_1_2","DU145_Veh_2_1","DU145",2,1,"Spermine",0,"Use case",20250306,,1,3,6,,,,0,,"Veh","DU145",5.31963214451111,1.06374472190087,,,,1,14702.551,14702.551,15616.5841241034,0.0873840203699039
"20250306_PA_Flux_Amaia_068","Sample","DU145_Veh_2_2_2","DU145_Veh_2_2","DU145",2,2,"Spermine",0,"Use case",20250306,,1,4,6,,,,0,,"Veh","DU145",5.31963214451111,1.06374472190087,,,,1,21998.455,21998.455,23588.1172141102,0.128767505801795
"20250306_PA_Flux_Amaia_069","Sample","DU145_SAM486A_2_1_1","DU145_SAM486A_2_1","DU145",1,1,"Spermine",0,"Use case",20250306,,2,3,6,,,,500,,"SAM486A","DU145",5.31963214451111,1.06374472190087,,,,1,2270.783,2270.783,2404.3786115653,0.0150502163323012
"20250306_PA_Flux_Amaia_070","Sample","DU145_SAM486A_2_2_2","DU145_SAM486A_2_2","DU145",2,2,"Spermine",0,"Use case",20250306,,2,4,6,,,,500,,"SAM486A","DU145",5.31963214451111,1.06374472190087,,,,1,2855.098,2855.098,2909.6294109927,0.0180058530681144
"20250306_PA_Flux_Amaia_071","Sample","DU145_Veh_3_1_1","DU145_Veh_3_1","DU145",1,1,"Spermine",0,"Use case",20250306,,1,5,6,,,,0,,"Veh","DU145",5.31963214451111,1.06374472190087,,,,1,28745.512,28745.512,30837.124350006,0.165658143904166
"20250306_PA_Flux_Amaia_072","Sample","DU145_Veh_3_2_1","DU145_Veh_3_2","DU145",1,2,"Spermine",0,"Use case",20250306,,1,6,6,,,,0,,"Veh","DU145",5.31963214451111,1.06374472190087,,,,1,28255.814,28255.814,30286.8191707973,0.162877542542155
"20250306_PA_Flux_Amaia_073","Sample","DU145_SAM486A_3_1_2","DU145_SAM486A_3_1","DU145",2,1,"Spermine",0,"Use case",20250306,,2,5,6,,,,500,,"SAM486A","DU145",5.31963214451111,1.06374472190087,,,,1,4796.814,4796.814,4875.40714873294,0.029251852308379
